#node	date	numeric date
NODE_0001055	2020-03-03	2020.171527
hCoV_19_Wales_PHWC_24B23_2020_EPI_ISL_419486	2020-03-20	2020.217213
hCoV_19_Wales_PHWC_2581C_2020_EPI_ISL_422108	2020-03-25	2020.230874
NODE_0001056	2020-03-04	2020.173027
hCoV_19_Wales_PHWC_26550_2020_EPI_ISL_422369	2020-03-26	2020.233607
NODE_0001057	2020-03-04	2020.173027
hCoV_19_Wales_PHWC_26101_2020_EPI_ISL_422347	2020-03-25	2020.230874
NODE_0001058	2020-03-04	2020.173027
hCoV_19_Wales_PHWC_248E0_2020_EPI_ISL_420922	2020-03-20	2020.217213
NODE_0001059	2020-03-04	2020.173027
hCoV_19_Wales_PHWC_23E94_2020_EPI_ISL_418123	2020-03-14	2020.200820
NODE_0001060	2020-03-20	2020.216810
hCoV_19_Wales_PHWC_26541_2020_EPI_ISL_422248	2020-03-26	2020.233607
NODE_0001061	2020-03-25	2020.230874
hCoV_19_Wales_PHWC_2608C_2020_EPI_ISL_422321	2020-03-26	2020.233607
hCoV_19_Wales_PHWC_25946_2020_EPI_ISL_422169	2020-03-25	2020.230874
NODE_0001062	2020-02-10	2020.110531
NODE_0001063	2020-02-28	2020.160647
hCoV_19_England_20124034902_2020_EPI_ISL_418712	2020-03-16	2020.206284
NODE_0001064	2020-03-08	2020.183281
hCoV_19_Australia_VIC172_2020_EPI_ISL_419869	2020-03-18	2020.211749
hCoV_19_Australia_VIC171_2020_EPI_ISL_419868	2020-03-18	2020.211749
NODE_0001065	2020-02-11	2020.112434
NODE_0001066	2020-02-15	2020.123777
NODE_0001067	2020-02-27	2020.156152
NODE_0001068	2020-02-27	2020.156152
hCoV_19_England_201380049_2020_EPI_ISL_421806	2020-03-25	2020.230874
NODE_0001069	2020-03-22	2020.221814
NODE_0001070	2020-03-28	2020.239071
hCoV_19_England_20139063804_2020_EPI_ISL_420748	2020-03-28	2020.239071
hCoV_19_England_20139063704_2020_EPI_ISL_420747	2020-03-28	2020.239071
NODE_0001071	2020-03-27	2020.236339
hCoV_19_England_20139031404_2020_EPI_ISL_421914	2020-03-27	2020.236339
hCoV_19_England_20139031504_2020_EPI_ISL_421915	2020-03-27	2020.236339
NODE_0001072	2020-02-27	2020.156152
NODE_0001073	2020-02-27	2020.156152
hCoV_19_England_20124101102_2020_EPI_ISL_418739	2020-03-18	2020.211749
hCoV_19_England_20124036002_2020_EPI_ISL_418716	2020-03-17	2020.209016
NODE_0001074	2020-02-28	2020.159339
NODE_0001075	2020-02-28	2020.159339
hCoV_19_England_SHEF_C0655_2020_EPI_ISL_420292	2020-03-12	2020.195355
NODE_0001076	2020-03-18	2020.211749
hCoV_19_Portugal_IGC00009_2020_EPI_ISL_419386	2020-03-18	2020.211749
hCoV_19_England_SHEF_C0224_2020_EPI_ISL_420211	2020-03-28	2020.239071
NODE_0001077	2020-02-28	2020.159339
hCoV_19_England_20139023604_2020_EPI_ISL_421888	2020-03-27	2020.236339
NODE_0001078	2020-02-28	2020.159339
hCoV_19_England_20139057504_2020_EPI_ISL_420720	2020-03-28	2020.239071
NODE_0001079	2020-02-28	2020.159339
hCoV_19_England_20124011302_2020_EPI_ISL_418697	2020-03-16	2020.206284
hCoV_19_Canada_BC_78548_2020_EPI_ISL_415590	2020-03-05	2020.176230
NODE_0001080	2020-02-15	2020.123777
NODE_0001081	2020-02-15	2020.125367
hCoV_19_England_20122119302_2020_EPI_ISL_418680	2020-03-17	2020.209016
NODE_0001082	2020-02-15	2020.125367
hCoV_19_Scotland_CVR07_2020_EPI_ISL_415630	2020-03-09	2020.187158
hCoV_19_England_SHEF_C0127_2020_EPI_ISL_420228	2020-03-25	2020.230874
NODE_0001083	2020-02-15	2020.123777
NODE_0001084	2020-02-26	2020.154577
NODE_0001085	2020-03-22	2020.222678
hCoV_19_Australia_QLDID929_2020_EPI_ISL_420878	2020-03-24	2020.228142
hCoV_19_Wales_PHWC_2516C_2020_EPI_ISL_420974	2020-03-22	2020.222678
NODE_0001086	2020-02-26	2020.154577
NODE_0001087	2020-03-05	2020.176230
hCoV_19_England_20109056906_2020_EPI_ISL_417282	2020-03-05	2020.176230
hCoV_19_England_20139059504_2020_EPI_ISL_420728	2020-03-28	2020.239071
NODE_0001088	2020-02-26	2020.154577
hCoV_19_England_20124029802_2020_EPI_ISL_418706	2020-03-17	2020.209016
NODE_0001089	2020-03-16	2020.206915
hCoV_19_England_20139008704_2020_EPI_ISL_421865	2020-03-27	2020.236339
NODE_0001090	2020-03-17	2020.208968
NODE_0001091	2020-03-21	2020.218722
hCoV_19_England_SHEF_C00EE_2020_EPI_ISL_420274	2020-03-22	2020.222678
NODE_0001092	2020-03-21	2020.220721
hCoV_19_England_SHEF_C002A_2020_EPI_ISL_420272	2020-03-23	2020.225410
NODE_0001093	2020-03-22	2020.222678
hCoV_19_England_SHEF_C000C_2020_EPI_ISL_420273	2020-03-22	2020.222678
hCoV_19_England_SHEF_C0075_2020_EPI_ISL_420271	2020-03-23	2020.225410
NODE_0001094	2020-03-17	2020.208968
NODE_0001095	2020-03-17	2020.208968
hCoV_19_England_SHEF_C0549_2020_EPI_ISL_420249	2020-03-26	2020.233607
hCoV_19_England_SHEF_C00B1_2020_EPI_ISL_420276	2020-03-21	2020.219945
NODE_0001096	2020-03-17	2020.208968
hCoV_19_England_SHEF_C0039_2020_EPI_ISL_420275	2020-03-22	2020.222678
NODE_0001097	2020-03-21	2020.219945
hCoV_19_England_SHEF_C0066_2020_EPI_ISL_420277	2020-03-21	2020.219945
NODE_0006355	2020-03-24	2020.228142
hCoV_19_England_SHEF_C0682_2020_EPI_ISL_420232	2020-03-25	2020.230874
hCoV_19_England_SHEF_C04E2_2020_EPI_ISL_420263	2020-03-24	2020.228142
NODE_0001098	2020-02-15	2020.123777
NODE_0001099	2020-02-15	2020.123777
hCoV_19_Brazil_ES_225_2020_EPI_ISL_415128	2020-02-29	2020.162568
NODE_0001100	2020-02-19	2020.136234
hCoV_19_USA_NY_NYUMC1_2020_EPI_ISL_414639	2020-03-04	2020.173497
NODE_0001101	2020-02-24	2020.150134
hCoV_19_USA_NY_NYUMC47_2020_EPI_ISL_420298	2020-03-19	2020.214481
NODE_0001102	2020-02-24	2020.150134
hCoV_19_USA_NY_NYUMC31_2020_EPI_ISL_418977	2020-03-17	2020.209016
NODE_0001103	2020-03-10	2020.191014
hCoV_19_USA_NY_NYUMC101_2020_EPI_ISL_421713	2020-03-18	2020.211749
NODE_0001104	2020-03-11	2020.193398
hCoV_19_Canada_BC_9446031_2020_EPI_ISL_418858	2020-03-13	2020.198087
NODE_0001105	2020-03-12	2020.195355
hCoV_19_USA_MN39_MDH39_2020_EPI_ISL_417475	2020-03-12	2020.195355
hCoV_19_USA_MN53_MDH53_2020_EPI_ISL_417498	2020-03-13	2020.198087
NODE_0001106	2020-02-15	2020.123777
NODE_0001107	2020-02-15	2020.123777
hCoV_19_England_20124035802_2020_EPI_ISL_418715	2020-03-17	2020.209016
NODE_0001108	2020-03-21	2020.219945
hCoV_19_England_SHEF_C088C_2020_EPI_ISL_420174	2020-03-21	2020.219945
NODE_0001109	2020-03-23	2020.225410
hCoV_19_England_SHEF_C04F1_2020_EPI_ISL_420269	2020-03-23	2020.225410
hCoV_19_England_SHEF_C053A_2020_EPI_ISL_420235	2020-03-23	2020.225410
NODE_0006368	2020-03-25	2020.230874
hCoV_19_England_SHEF_C0691_2020_EPI_ISL_420231	2020-03-25	2020.230874
hCoV_19_England_SHEF_C02F7_2020_EPI_ISL_420222	2020-03-29	2020.241803
NODE_0001110	2020-02-15	2020.123777
NODE_0001111	2020-02-15	2020.123777
hCoV_19_Ireland_22901_2020_EPI_ISL_418582	2020-03-10	2020.189891
NODE_0001112	2020-02-15	2020.123777
NODE_0001113	2020-02-15	2020.123777
hCoV_19_England_20139024604_2020_EPI_ISL_421893	2020-03-27	2020.236339
hCoV_19_England_20148003904_2020_EPI_ISL_422000	2020-04-02	2020.252732
NODE_0001114	2020-02-15	2020.123777
hCoV_19_USA_NY_PV08414_2020_EPI_ISL_421377	2020-03-16	2020.206284
hCoV_19_England_20124004302_2020_EPI_ISL_418692	2020-03-17	2020.209016
NODE_0001115	2020-02-15	2020.123777
NODE_0001116	2020-03-26	2020.233607
hCoV_19_England_20139029104_2020_EPI_ISL_421909	2020-03-26	2020.233607
hCoV_19_England_201380044_2020_EPI_ISL_421805	2020-03-26	2020.233607
NODE_0001117	2020-03-05	2020.176655
hCoV_19_Finland_14M20_2020_EPI_ISL_418405	2020-03-14	2020.200820
NODE_0001118	2020-03-05	2020.176655
hCoV_19_Wales_PHWC_25C2F_2020_EPI_ISL_422238	2020-03-25	2020.230874
NODE_0001119	2020-03-05	2020.176655
hCoV_19_Germany_NRW_35_2020_EPI_ISL_419552	2020-03-16	2020.206284
hCoV_19_Australia_NSW36_2020_EPI_ISL_417394	2020-03-10	2020.189891
NODE_0001120	2020-02-11	2020.114309
NODE_0001121	2020-02-28	2020.159001
NODE_0001122	2020-02-28	2020.159001
NODE_0001123	2020-02-28	2020.159001
hCoV_19_England_201380040_2020_EPI_ISL_421802	2020-03-27	2020.236339
NODE_0001124	2020-02-28	2020.159001
hCoV_19_Wales_PHWC_27003_2020_EPI_ISL_422125	2020-03-28	2020.239071
NODE_0001125	2020-03-27	2020.236339
hCoV_19_Wales_PHWC_26E91_2020_EPI_ISL_422058	2020-03-30	2020.244536
hCoV_19_Wales_PHWC_265E7_2020_EPI_ISL_422019	2020-03-27	2020.236339
NODE_0001126	2020-02-28	2020.159001
NODE_0001127	2020-02-28	2020.159001
hCoV_19_England_20139009204_2020_EPI_ISL_421867	2020-03-27	2020.236339
hCoV_19_England_20120002102_2020_EPI_ISL_418672	2020-03-15	2020.203552
NODE_0001128	2020-02-28	2020.159001
hCoV_19_England_20139061104_2020_EPI_ISL_420735	2020-03-27	2020.236339
NODE_0001129	2020-02-28	2020.159001
hCoV_19_England_20110005006_2020_EPI_ISL_417305	2020-03-08	2020.184426
NODE_0001130	2020-03-10	2020.189891
hCoV_19_England_20112112106_2020_EPI_ISL_417314	2020-03-10	2020.189891
hCoV_19_England_20118044606_2020_EPI_ISL_417315	2020-03-13	2020.198087
NODE_0001131	2020-03-01	2020.164400
NODE_0001132	2020-03-23	2020.226185
hCoV_19_England_20139025404_2020_EPI_ISL_421896	2020-03-26	2020.233607
NODE_0001133	2020-03-24	2020.228142
hCoV_19_England_201360185_2020_EPI_ISL_421771	2020-03-24	2020.228142
hCoV_19_England_20139023804_2020_EPI_ISL_421889	2020-03-27	2020.236339
NODE_0001134	2020-03-01	2020.166604
NODE_0001135	2020-03-03	2020.171287
hCoV_19_England_20134081702_2020_EPI_ISL_420518	2020-03-23	2020.225410
NODE_0001136	2020-03-05	2020.175787
hCoV_19_England_20139020506_2020_EPI_ISL_420664	2020-03-26	2020.233607
NODE_0001137	2020-03-06	2020.178570
hCoV_19_England_20139010404_2020_EPI_ISL_421871	2020-03-27	2020.236339
NODE_0001138	2020-03-15	2020.203552
hCoV_19_Australia_VIC88_2020_EPI_ISL_419798	2020-03-15	2020.203552
hCoV_19_Australia_VIC87_2020_EPI_ISL_419797	2020-03-15	2020.203552
NODE_0001139	2020-03-02	2020.168465
hCoV_19_Wales_PHWC_26BA9_2020_EPI_ISL_422170	2020-03-27	2020.236339
NODE_0001140	2020-03-02	2020.168465
hCoV_19_England_20144014004_2020_EPI_ISL_421934	2020-03-31	2020.247268
NODE_0001141	2020-03-04	2020.172838
hCoV_19_England_20139003004_2020_EPI_ISL_421848	2020-03-27	2020.236339
NODE_0001142	2020-03-04	2020.172838
hCoV_19_England_20124101202_2020_EPI_ISL_418740	2020-03-18	2020.211749
NODE_0001143	2020-03-05	2020.177045
hCoV_19_England_20109060106_2020_EPI_ISL_417284	2020-03-07	2020.181694
NODE_0001144	2020-03-06	2020.178962
hCoV_19_England_20109039306_2020_EPI_ISL_417262	2020-03-06	2020.178962
NODE_0001145	2020-03-12	2020.195355
hCoV_19_England_20118066603_2020_EPI_ISL_420462	2020-03-12	2020.195355
NODE_0001146	2020-03-13	2020.198895
hCoV_19_England_20139045504_2020_EPI_ISL_420685	2020-03-29	2020.241803
NODE_0001147	2020-03-13	2020.198895
hCoV_19_England_20134010002_2020_EPI_ISL_420513	2020-03-23	2020.225410
NODE_0001148	2020-03-13	2020.198895
hCoV_19_England_20128031902_2020_EPI_ISL_420468	2020-03-18	2020.211749
NODE_0001149	2020-03-13	2020.198895
hCoV_19_England_SHEF_C0260_2020_EPI_ISL_420191	2020-03-27	2020.236339
hCoV_19_England_20139006604_2020_EPI_ISL_421857	2020-03-25	2020.230874
NODE_0001150	2020-02-12	2020.116229
NODE_0001151	2020-03-06	2020.177832
hCoV_19_England_20139057204_2020_EPI_ISL_420718	2020-03-27	2020.236339
NODE_0001152	2020-03-08	2020.183609
hCoV_19_Wales_PHWC_24C99_2020_EPI_ISL_420936	2020-03-21	2020.219945
NODE_0001153	2020-03-16	2020.206284
hCoV_19_England_20124022802_2020_EPI_ISL_418705	2020-03-17	2020.209016
hCoV_19_England_20124034702_2020_EPI_ISL_418711	2020-03-16	2020.206284
NODE_0001154	2020-02-13	2020.118089
NODE_0001155	2020-02-17	2020.130123
hCoV_19_England_20148006104_2020_EPI_ISL_422002	2020-03-30	2020.244536
NODE_0001156	2020-02-17	2020.130123
NODE_0001157	2020-02-17	2020.130123
hCoV_19_England_201380064_2020_EPI_ISL_421816	2020-03-25	2020.230874
NODE_0001158	2020-03-16	2020.206284
hCoV_19_England_20124004402_2020_EPI_ISL_418693	2020-03-16	2020.206284
hCoV_19_England_20126011202_2020_EPI_ISL_418754	2020-03-17	2020.209016
NODE_0001159	2020-02-17	2020.130123
NODE_0001160	2020-02-17	2020.130123
hCoV_19_Congo_KN_0059_2020_EPI_ISL_417439	2020-03-17	2020.209016
NODE_0001161	2020-03-14	2020.200820
hCoV_19_Iceland_330_2020_EPI_ISL_417659	2020-03-14	2020.200820
hCoV_19_Wales_PHWC_25B6E_2020_EPI_ISL_422063	2020-03-25	2020.230874
NODE_0001162	2020-02-17	2020.130123
NODE_0001163	2020-02-17	2020.130123
hCoV_19_England_20139027704_2020_EPI_ISL_421906	2020-03-27	2020.236339
NODE_0001164	2020-03-27	2020.236339
hCoV_19_Wales_PHWC_26866_2020_EPI_ISL_422281	2020-03-27	2020.236339
hCoV_19_Wales_PHWC_268FD_2020_EPI_ISL_422201	2020-03-27	2020.236339
NODE_0001165	2020-02-17	2020.130123
NODE_0001166	2020-03-02	2020.169113
hCoV_19_Brazil_MG0102_2020_EPI_ISL_417926	2020-03-18	2020.211749
hCoV_19_Wales_PHWC_243D0_2020_EPI_ISL_419406	2020-03-17	2020.209016
NODE_0001167	2020-03-03	2020.169552
hCoV_19_Australia_VIC218_2020_EPI_ISL_419913	2020-03-20	2020.217213
hCoV_19_Wales_PHWC_26F52_2020_EPI_ISL_422072	2020-03-28	2020.239071
NODE_0001168	2020-02-13	2020.120061
NODE_0001169	2020-02-13	2020.120061
NODE_0001170	2020-02-24	2020.149551
hCov_19_Germany_BAV_V2011395_2020_EPI_ISL_420903	2020-03-14	2020.200820
hCoV_19_England_20146009204_2020_EPI_ISL_421976	2020-04-02	2020.252732
NODE_0001171	2020-02-24	2020.149682
hCoV_19_England_20126035502_2020_EPI_ISL_418764	2020-03-18	2020.211749
NODE_0001172	2020-02-25	2020.151639
hCoV_19_England_20102088002_2020_EPI_ISL_417216	2020-02-25	2020.151639
hCoV_19_England_20126025202_2020_EPI_ISL_418757	2020-03-18	2020.211749
NODE_0001173	2020-02-13	2020.120061
NODE_0001174	2020-02-14	2020.120896
hCoV_19_England_20140008102_2020_EPI_ISL_421928	2020-03-29	2020.241803
NODE_0001175	2020-03-23	2020.226569
hCoV_19_England_20146004504_2020_EPI_ISL_421965	2020-04-01	2020.250000
NODE_0001176	2020-03-26	2020.233607
hCoV_19_England_201380025_2020_EPI_ISL_421795	2020-03-26	2020.233607
hCoV_19_England_201380024_2020_EPI_ISL_421794	2020-03-26	2020.233607
NODE_0001177	2020-02-13	2020.120061
NODE_0001178	2020-02-13	2020.120061
NODE_0001179	2020-02-14	2020.120429
NODE_0001180	2020-02-14	2020.120429
hCoV_19_England_20124100002_2020_EPI_ISL_418737	2020-03-17	2020.209016
NODE_0001181	2020-02-14	2020.120429
hCoV_19_Australia_NSW57_2020_EPI_ISL_417409	2020-03-16	2020.206284
NODE_0001182	2020-03-15	2020.203995
hCoV_19_England_20139060004_2020_EPI_ISL_420731	2020-03-28	2020.239071
hCoV_19_England_20132072602_2020_EPI_ISL_420507	2020-03-20	2020.217213
NODE_0001183	2020-02-28	2020.159944
hCoV_19_Australia_NSW58_2020_EPI_ISL_417410	2020-03-16	2020.206284
NODE_0001184	2020-03-08	2020.184426
hCoV_19_Netherlands_NA_21_2020_EPI_ISL_415478	2020-03-08	2020.184426
NODE_0001185	2020-03-19	2020.214481
hCoV_19_Australia_VIC187_2020_EPI_ISL_419883	2020-03-19	2020.214481
hCoV_19_Australia_VIC186_2020_EPI_ISL_419882	2020-03-19	2020.214481
NODE_0001186	2020-02-13	2020.120061
NODE_0001187	2020-02-13	2020.120061
NODE_0001188	2020-02-25	2020.151639
hCoV_19_England_200940527_2020_EPI_ISL_414005	2020-02-25	2020.151639
NODE_0001189	2020-02-28	2020.159836
hCoV_19_England_200990724_2020_EPI_ISL_414006	2020-02-28	2020.159836
hCoV_19_England_200990725_2020_EPI_ISL_414007	2020-02-28	2020.159836
NODE_0001190	2020-03-01	2020.165263
NODE_0001191	2020-03-17	2020.209016
hCoV_19_England_20124002102_2020_EPI_ISL_418688	2020-03-17	2020.209016
hCoV_19_England_20130027103_2020_EPI_ISL_420494	2020-03-23	2020.225410
NODE_0001192	2020-03-16	2020.207059
hCoV_19_England_20139024304_2020_EPI_ISL_421892	2020-03-27	2020.236339
NODE_0001193	2020-03-17	2020.209016
hCoV_19_England_20139063604_2020_EPI_ISL_420746	2020-03-25	2020.230874
hCoV_19_England_20124012702_2020_EPI_ISL_418698	2020-03-17	2020.209016
NODE_0001194	2020-02-13	2020.120061
NODE_0001195	2020-02-13	2020.120061
hCoV_19_England_20109051806_2020_EPI_ISL_417270	2020-03-06	2020.178962
NODE_0001196	2020-02-18	2020.131334
NODE_0001197	2020-03-19	2020.214481
hCoV_19_England_20129013302_2020_EPI_ISL_420486	2020-03-19	2020.214481
NODE_0001198	2020-03-27	2020.236339
hCoV_19_England_20139051302_2020_EPI_ISL_420528	2020-03-27	2020.236339
hCoV_19_England_20139051304_2020_EPI_ISL_420701	2020-03-27	2020.236339
NODE_0001199	2020-02-29	2020.163626
hCoV_19_Australia_VIC21_2020_EPI_ISL_419740	2020-03-09	2020.187158
NODE_0001200	2020-02-29	2020.163626
hCoV_19_Australia_VIC127_2020_EPI_ISL_419729	2020-03-20	2020.217213
NODE_0001201	2020-02-29	2020.163626
NODE_0001202	2020-02-29	2020.163626
hCoV_19_Australia_VIC47_2020_EPI_ISL_419759	2020-03-12	2020.195355
hCoV_19_Australia_VIC23_2020_EPI_ISL_419743	2020-03-09	2020.187158
NODE_0001203	2020-03-02	2020.167851
hCoV_19_Australia_VIC116_2020_EPI_ISL_419721	2020-03-19	2020.214481
NODE_0001204	2020-03-03	2020.169606
hCoV_19_Australia_VIC12_2020_EPI_ISL_416518	2020-03-16	2020.206284
hCoV_19_Australia_VIC18_2020_EPI_ISL_419737	2020-03-07	2020.181694
NODE_0001205	2020-02-13	2020.120061
hCoV_19_USA_WI_25_2020_EPI_ISL_421283	2020-03-23	2020.225410
NODE_0001206	2020-02-13	2020.120061
hCoV_19_England_20128085102_2020_EPI_ISL_420482	2020-03-18	2020.211749
NODE_0001207	2020-02-25	2020.151042
NODE_0001208	2020-03-15	2020.204327
NODE_0001209	2020-03-27	2020.236339
hCoV_19_England_20148041604_2020_EPI_ISL_422010	2020-04-02	2020.252732
hCoV_19_England_20139039504_2020_EPI_ISL_420673	2020-03-27	2020.236339
NODE_0001210	2020-03-16	2020.206284
hCoV_19_England_20122088102_2020_EPI_ISL_418678	2020-03-16	2020.206284
NODE_0001211	2020-03-16	2020.206284
hCoV_19_England_20139031804_2020_EPI_ISL_421916	2020-03-27	2020.236339
hCoV_19_England_20139036504_2020_EPI_ISL_421923	2020-03-27	2020.236339
NODE_0001212	2020-03-13	2020.199282
NODE_0001213	2020-03-27	2020.236339
hCoV_19_England_20139037504_2020_EPI_ISL_420670	2020-03-27	2020.236339
hCoV_19_England_20139033004_2020_EPI_ISL_421919	2020-03-27	2020.236339
NODE_0001214	2020-03-13	2020.199282
NODE_0001215	2020-03-13	2020.199282
hCoV_19_England_20144038204_2020_EPI_ISL_421947	2020-03-31	2020.247268
hCoV_19_England_20138082004_2020_EPI_ISL_421834	2020-03-26	2020.233607
NODE_0001216	2020-03-15	2020.203552
hCoV_19_England_20122087702_2020_EPI_ISL_418677	2020-03-15	2020.203552
NODE_0001217	2020-03-26	2020.232503
hCoV_19_England_20148039404_2020_EPI_ISL_422009	2020-04-02	2020.252732
NODE_0001218	2020-03-26	2020.232503
hCoV_19_England_20148048004_2020_EPI_ISL_422012	2020-04-02	2020.252732
hCoV_19_England_20148046704_2020_EPI_ISL_422011	2020-04-02	2020.252732
NODE_0001219	2020-02-14	2020.122814
NODE_0001220	2020-02-14	2020.122814
hCoV_19_England_20139011304_2020_EPI_ISL_421875	2020-03-26	2020.233607
NODE_0001221	2020-03-02	2020.167435
NODE_0001222	2020-03-02	2020.167435
hCoV_19_England_20124094902_2020_EPI_ISL_418726	2020-03-13	2020.198087
hCoV_19_England_20139028904_2020_EPI_ISL_421908	2020-03-28	2020.239071
NODE_0001223	2020-03-02	2020.167435
NODE_0001224	2020-03-27	2020.236339
hCoV_19_England_20139036104_2020_EPI_ISL_421922	2020-03-27	2020.236339
hCoV_19_England_20139014504_2020_EPI_ISL_421878	2020-03-27	2020.236339
NODE_0001225	2020-03-02	2020.167435
hCoV_19_England_20126025902_2020_EPI_ISL_418758	2020-03-18	2020.211749
NODE_0001226	2020-03-05	2020.176138
hCoV_19_England_20126007202_2020_EPI_ISL_418752	2020-03-16	2020.206284
hCoV_19_England_20139014404_2020_EPI_ISL_421877	2020-03-27	2020.236339
NODE_0001227	2020-02-14	2020.122814
hCoV_19_England_20138086904_2020_EPI_ISL_421842	2020-03-23	2020.225410
NODE_0001228	2020-02-14	2020.122814
NODE_0001229	2020-02-14	2020.122814
NODE_0001230	2020-02-14	2020.122814
hCoV_19_England_20126036102_2020_EPI_ISL_418766	2020-03-18	2020.211749
NODE_0001231	2020-02-23	2020.147464
hCoV_19_Congo_158_2020_EPI_ISL_417950	2020-03-20	2020.217213
hCoV_19_England_20130028203_2020_EPI_ISL_420495	2020-03-19	2020.214481
NODE_0001232	2020-02-14	2020.122814
NODE_0001233	2020-03-06	2020.180229
hCoV_19_England_20124036202_2020_EPI_ISL_418717	2020-03-17	2020.209016
hCoV_19_England_20138088004_2020_EPI_ISL_421845	2020-03-24	2020.228142
NODE_0001234	2020-02-14	2020.122814
hCoV_19_England_20144071404_2020_EPI_ISL_421959	2020-04-01	2020.250000
NODE_0001235	2020-02-14	2020.122814
hCoV_19_England_20124037102_2020_EPI_ISL_418719	2020-03-18	2020.211749
NODE_0001236	2020-02-17	2020.128508
hCoV_19_England_20124035702_2020_EPI_ISL_418714	2020-03-17	2020.209016
hCoV_19_England_20139024404_2020_EPI_ISL_422436	2020-03-27	2020.236339
NODE_0001237	2020-02-14	2020.122814
NODE_0001238	2020-02-14	2020.122814
NODE_0001239	2020-02-14	2020.122814
hCoV_19_Wales_PHWC_26259_2020_EPI_ISL_422352	2020-03-27	2020.236339
NODE_0001240	2020-03-09	2020.186647
hCoV_19_Iceland_256_2020_EPI_ISL_417584	2020-03-17	2020.209016
hCoV_19_Australia_VIC203_2020_EPI_ISL_419898	2020-03-19	2020.214481
NODE_0001241	2020-03-01	2020.165995
hCoV_19_England_20148006904_2020_EPI_ISL_422006	2020-04-03	2020.255464
NODE_0001242	2020-03-01	2020.165995
hCoV_19_England_20139026304_2020_EPI_ISL_421898	2020-03-20	2020.217213
NODE_0001243	2020-03-01	2020.165995
hCoV_19_England_20126036002_2020_EPI_ISL_418765	2020-03-18	2020.211749
hCoV_19_Wales_PHWC_24FEB_2020_EPI_ISL_420928	2020-03-20	2020.217213
NODE_0001244	2020-02-14	2020.122814
NODE_0001245	2020-03-17	2020.208600
hCoV_19_Wales_PHWC_249B0_2020_EPI_ISL_419464	2020-03-19	2020.214481
NODE_0001246	2020-03-17	2020.208600
hCoV_19_England_20124012902_2020_EPI_ISL_418699	2020-03-18	2020.211749
hCoV_19_Wales_PHWC_25418_2020_EPI_ISL_420990	2020-03-23	2020.225410
NODE_0001247	2020-02-14	2020.122814
hCoV_19_England_20126032802_2020_EPI_ISL_418760	2020-03-19	2020.214481
NODE_0001248	2020-02-17	2020.129683
hCoV_19_England_20126034602_2020_EPI_ISL_418763	2020-03-17	2020.209016
NODE_0001249	2020-02-24	2020.149519
NODE_0001250	2020-02-24	2020.149519
NODE_0001251	2020-03-05	2020.177227
hCoV_19_England_SHEF_BFDBE_2020_EPI_ISL_418290	2020-03-18	2020.211749
hCoV_19_England_20126012302_2020_EPI_ISL_418755	2020-03-17	2020.209016
NODE_0001252	2020-02-24	2020.149519
hCoV_19_England_SHEF_BFE15_2020_EPI_ISL_418296	2020-03-18	2020.211749
hCoV_19_England_20126006502_2020_EPI_ISL_418747	2020-03-19	2020.214481
NODE_0001253	2020-02-24	2020.149519
hCoV_19_England_SHEF_C05C1_2020_EPI_ISL_420282	2020-03-21	2020.219945
NODE_0001254	2020-02-24	2020.149519
NODE_0001255	2020-02-24	2020.149519
hCoV_19_England_SHEF_BFE51_2020_EPI_ISL_418300	2020-03-15	2020.203552
NODE_0001256	2020-03-15	2020.203552
hCoV_19_England_SHEF_BFF12_2020_EPI_ISL_418308	2020-03-25	2020.230874
hCoV_19_England_SHEF_C0840_2020_EPI_ISL_420177	2020-03-15	2020.203552
NODE_0001257	2020-03-01	2020.166239
hCoV_19_England_SHEF_BFE06_2020_EPI_ISL_418295	2020-03-17	2020.209016
NODE_0001258	2020-03-02	2020.168098
hCoV_19_England_SHEF_BFDFA_2020_EPI_ISL_418294	2020-03-18	2020.211749
NODE_0001259	2020-03-03	2020.170069
NODE_0001260	2020-03-03	2020.171302
hCoV_19_England_SHEF_BFD81_2020_EPI_ISL_418288	2020-03-18	2020.211749
NODE_0001261	2020-03-04	2020.174272
hCoV_19_England_SHEF_BFE24_2020_EPI_ISL_418297	2020-03-17	2020.209016
NODE_0001262	2020-03-05	2020.176230
hCoV_19_England_SHEF_BFDDC_2020_EPI_ISL_418292	2020-03-18	2020.211749
